Price,Close,High,Low,Open,Volume
Ticker,ZS,ZS,ZS,ZS,ZS
Date,,,,,
2021-09-30,262.2200012207031,263.5199890136719,258.29998779296875,260.4100036621094,1355300
2021-10-01,263.1600036621094,264.8500061035156,257.09698486328125,263.1700134277344,1135300
2021-10-04,251.86000061035156,261.3500061035156,248.3300018310547,261.3500061035156,2245600
2021-10-05,258.5,260.0,252.5,253.4499969482422,1506500
2021-10-06,264.25,265.614990234375,255.10499572753906,256.2799987792969,1900600
2021-10-07,269.8800048828125,274.239990234375,265.5799865722656,266.0199890136719,1706700
2021-10-08,266.6600036621094,272.29998779296875,266.0,272.29998779296875,1230200
2021-10-11,267.70001220703125,271.1700134277344,262.0199890136719,263.6000061035156,1224400
2021-10-12,277.7200012207031,278.3399963378906,266.7650146484375,270.0799865722656,1889200
2021-10-13,286.6400146484375,287.9700012207031,279.32000732421875,279.7799987792969,1960900
2021-10-14,293.8900146484375,294.44000244140625,288.6600036621094,290.0,1544100
2021-10-15,292.70001220703125,294.989990234375,291.6099853515625,294.5,1433200
2021-10-18,301.30999755859375,301.3299865722656,291.6000061035156,292.510009765625,1766300
2021-10-19,298.0299987792969,303.6099853515625,297.4100036621094,301.5,1587600
2021-10-20,297.6700134277344,301.7699890136719,294.3999938964844,300.2080078125,789000
2021-10-21,305.69000244140625,305.7699890136719,298.4110107421875,298.70001220703125,1205100
2021-10-22,307.8699951171875,309.69000244140625,304.010009765625,305.7300109863281,941500
2021-10-25,311.20001220703125,314.1059875488281,305.57000732421875,308.0,1139000
2021-10-26,315.32000732421875,316.0,307.8900146484375,313.8800048828125,1814600
2021-10-27,310.1000061035156,319.8399963378906,309.010009765625,316.20001220703125,1419200
2021-10-28,316.3399963378906,316.989990234375,308.239990234375,310.94000244140625,1351300
2021-10-29,318.8599853515625,319.989990234375,314.0,315.95001220703125,1084900
2021-11-01,318.67999267578125,321.5,315.1300048828125,319.4599914550781,1472400
2021-11-02,325.8699951171875,326.20001220703125,317.38299560546875,318.510009765625,1585400
2021-11-03,327.5,329.0,321.30999755859375,328.5,1298800
2021-11-04,331.8999938964844,333.8800048828125,325.1600036621094,329.0,1413700
2021-11-05,338.489990234375,338.5400085449219,332.1099853515625,333.95001220703125,1888000
