Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2021-09-30,408.03350830078125,415.28821562757787,407.69119918693707,414.5751030750784,140506000
2021-10-01,412.88262939453125,414.5845993910466,406.21742414161906,409.78298672233353,129240100
2021-10-04,407.5580749511719,412.6163976275502,405.3901850684954,411.7036217409543,128570000
2021-10-05,411.7987365722656,414.07117349594563,408.27121458573873,409.07938560276403,90682500
2021-10-06,413.5101623535156,413.7193431807579,406.51216561781433,408.1570598798076,113032200
2021-10-07,417.0852966308594,419.9567528910009,416.64792903206484,416.8285865435154,72437500
2021-10-08,416.3246154785156,418.25480137059486,415.6875844942296,417.86496301430975,74557400
2021-10-11,413.310546875,418.6066032837989,413.24398273665867,415.6590654734887,65233300
2021-10-12,412.2930603027344,414.6510957500188,411.49437789719076,414.24225160491034,71181200
2021-10-13,413.77642822265625,414.60363415633805,410.31547032522775,413.3295431874159,72974000
2021-10-14,420.7364196777344,420.8885538425507,417.00920518129686,417.4846135651135,70236800
2021-10-15,423.9406433105469,424.311475756708,422.24819072156123,422.87573323432537,66260200
2021-10-18,425.19573974609375,425.5380198440828,421.4685253626762,422.1341086864871,62213200
2021-10-19,428.47607421875,428.5426093386264,426.22261414691326,426.8406682478149,46996800
2021-10-20,430.15899658203125,430.4632648969902,428.82785897486536,428.9419523388191,49571600
2021-10-21,431.281005859375,431.50919261506476,429.11314463044084,429.5505122510553,41305400
2021-10-22,430.8341369628906,432.3079205263999,428.8659390712791,430.8436544169441,58845100
2021-10-25,433.1445617675781,433.4773534356401,430.1400063520101,431.93703493294555,45214500
2021-10-26,433.534423828125,435.9399891926826,433.15410290809484,434.71345640183245,56075100
2021-10-27,431.6137390136719,434.6753699759611,431.53765742767655,434.00029823752453,72438000
2021-10-28,435.7783203125,435.8543728817801,433.04948100484063,433.0589694406112,51437900
2021-10-29,436.6626281738281,436.95737906912046,433.1541117578623,433.44886265315466,70162400
2021-11-01,437.4136962890625,438.0412387550335,435.6641971490622,437.6608888847811,48433600
2021-11-02,439.1822814941406,439.4960672927222,437.45178792508125,437.584916207298,48908400
2021-11-03,441.863525390625,442.2723695959826,438.16483460506646,438.6117196019942,52509800
2021-11-04,443.9458312988281,444.0314013202998,442.12025045756326,442.4720479958212,52847100
2021-11-05,445.48614501953125,447.50187177059667,443.9553440683133,446.19925754089627,66390600
2021-11-08,445.8664855957031,447.10256476399456,445.17240794821066,446.59863305396107,50405200
2021-11-09,444.3927307128906,446.47502168605376,442.9665056088953,446.23731750205457,51149100
2021-11-10,440.81768798828125,444.39276850498163,439.31541018496387,442.68128082466427,69429700
2021-11-11,440.9602355957031,442.4054955014499,440.9412297083303,442.3294139187148,34848500
2021-11-12,444.28814697265625,444.8491253916542,441.28356246161394,442.2438966960916,53466700
2021-11-15,444.4403076171875,445.7524394962726,443.29934482157705,445.5908168831257,46980500
2021-11-16,446.19927978515625,447.34975991899205,444.0979829087663,444.174035480856,48857500
2021-11-17,445.1153259277344,446.11367181585166,444.48778344902973,445.93301432880236,47858300
2021-11-18,446.62713623046875,446.89336374419054,443.40385370902254,446.1612163189886,50625600
2021-11-19,445.8285217285156,447.7776846425223,445.45768923319,446.513081996882,57315600
2021-11-22,444.5733642578125,450.24974102650214,444.3641834265001,447.7300826152093,72762000
2021-11-23,445.16290283203125,446.02814956882605,441.6068574218002,444.24060941075544,73206500
2021-11-24,446.35137939453125,446.47499020415466,442.3104085514819,443.1376144108113,61858800
2021-11-26,436.3963928222656,441.083912735613,435.2554010426323,439.6006408320655,112669600
2021-11-29,441.74945068359375,443.6130433165056,439.02061135981705,441.24551898634536,86268800
2021-11-30,433.1540832519531,441.20750241421115,432.90686160767046,439.2773455414365,148559600
2021-12-01,428.3429260253906,441.81601151585636,428.14326264179795,438.935038057527,131939200
2021-12-02,434.9035339355469,436.4914105230701,428.1622473065913,428.56160307060435,127637800
2021-12-03,431.11932373046875,437.6609182957372,426.84064855219214,436.58651979160004,137331600
2021-12-06,436.2252502441406,438.12688385480993,431.252467906255,433.6960740599553,98977500
2021-12-07,445.24847412109375,445.81896998414595,436.09210401981215,441.5688178785133,95484700
2021-12-08,446.4274597167969,446.8838621922544,443.86976039696236,445.6478120524147,72238800
2021-12-09,443.41339111328125,446.5320688500467,443.2137277231615,445.1248496332703,61272600
2021-12-10,447.58746337890625,447.73959753946315,443.56552713506284,446.1517498312818,77159800
2021-12-13,443.6225891113281,447.4163387534313,443.33732666921594,447.06454118978894,87724700
2021-12-14,440.5704345703125,442.8333830739573,437.61340841103896,440.3137244942528,97264100
2021-12-15,447.45440673828125,447.7015993831821,438.07933769039454,440.6275488516279,116899300
2021-12-16,443.5085144042969,449.61274209959083,441.93964344822353,449.327508662101,116568600
2021-12-17,438.788330078125,443.4350716521535,437.061307626968,440.3913074164523,135511600
2021-12-20,434.12249755859375,434.5232273170148,430.4585370316092,433.64541890999834,107134800
2021-12-21,441.83203125,441.97514900646394,435.39147014201933,437.5860200573119,69806300
2021-12-22,446.2497253417969,446.36421953198214,441.37396754027765,441.574361491665,58890200
2021-12-23,449.02642822265625,450.5435348253559,447.1562880802716,447.2612314056613,56439700
2021-12-27,455.38104248046875,455.4287386896789,450.37171753368233,450.41941374289246,56808600
2021-12-28,455.0089416503906,456.8600089574174,454.2360766438922,455.81998109828453,47274600
2021-12-29,455.5909423828125,456.6214192381742,454.10245963697673,455.11386383303017,54503000
2021-12-30,454.33148193359375,457.04128480438555,453.8639542378519,456.0203296431934,55329000
2021-12-31,453.1864929199219,454.99938576565216,452.90980829890117,453.8353419422545,65237400
2022-01-03,455.8103942871094,455.9439902621818,452.127361743287,454.4650292399712,72668200
2022-01-04,455.6577453613281,457.97636941695663,453.778054569725,457.2512006490592,71178700
2022-01-05,446.90814208984375,456.06805678954737,446.8127205486723,455.28564091793396,104538900
2022-01-06,446.4883117675781,449.23628909651006,444.0933679351915,446.4406155561511,86858900
2022-01-07,444.72314453125,447.69058868953147,443.3491557760599,446.4978921394406,85111600
2022-01-10,444.1697692871094,444.389206827876,435.66822434087084,441.48858963229094,119362000
2022-01-11,448.21533203125,448.31075357226626,440.8683101514859,443.90255209183425,74303100
2022-01-12,449.42706298828125,451.50714757893627,447.4424290491019,449.97093951917304,67605400
2022-01-13,443.2346496582031,451.20186822247496,442.1946217886936,450.5434974150273,91173100
2022-01-14,443.4158935546875,443.7689270266009,438.8168492936388,440.04772011937735,95890900
2022-01-18,435.563232421875,438.8741592341394,434.4373338587246,438.6642434750293,109709100
2022-01-19,431.0404968261719,438.540158123314,430.76378309670434,437.12802416306374,109357600
2022-01-20,426.2696838378906,437.7100181331932,424.1228303658475,432.94878352869137,122379700
2022-01-21,417.90179443359375,427.51968650800586,417.87317088141214,425.13429343097664,202271200
2022-01-24,419.6765441894531,420.1917972856983,401.4712356806785,412.2245779908159,251783900
2022-01-25,414.55267333984375,419.56199856119224,407.5682357570505,413.2073082147393,167997300
2022-01-26,413.5126037597656,423.683921819535,409.1997950829611,420.51611329659585,186391100
2022-01-27,411.470703125,421.34623504505,409.7627828621108,418.1689046783967,149878300
2022-01-28,421.6898193359375,421.73751555226005,408.2075723811442,412.8447627607558,164457400
2022-01-31,429.2848205566406,429.6378540215465,419.64782810820213,421.01226576067336,152251400
2022-02-01,432.185546875,432.83436682981477,426.4510523672628,430.019591237313,123155400
2022-02-02,436.3837890625,437.1184796033078,432.28089574588796,434.6185924680603,117361000
2022-02-03,426.1266174316406,432.20459422350393,425.2774035345961,430.2772071346521,118024400
2022-02-04,428.13031005859375,432.02325828390605,423.4835404390657,425.88803500986137,118454400
2022-02-07,426.75634765625,430.3153352851843,425.4109825444908,428.9032013012466,84472900
2022-02-08,430.2676086425781,431.2026930911698,424.8098288196751,426.2506153708013,81012000
2022-02-09,436.5650634765625,436.88947340806783,434.15104709099666,434.35141193604545,92589900
2022-02-10,428.721923828125,436.72728766422495,426.6991152054699,430.6493109062352,140103700
2022-02-11,420.26806640625,430.90691321691406,418.81775796478564,428.8077848767867,153214600
2022-02-14,418.89410400390625,421.35584600702765,415.38281232416836,419.75286882087363,123006300
2022-02-15,425.6495666503906,425.8213079716152,422.86341459228004,423.3882185652253,88482700
2022-02-16,426.1266174316406,427.5196788103441,421.68024132188873,423.5790048590743,84863600
2022-02-17,417.02398681640625,426.0980320488167,416.4133412866368,422.9015992731082,102259100
2022-02-18,414.3237609863281,418.5506711033936,412.0242382541063,417.2816255079764,132642900
2022-02-22,409.8773193359375,415.53546459791914,406.3373751245111,412.09097104969135,124391800
2022-02-23,402.60662841796875,413.39814365140523,402.03412829383535,412.82564352727184,132578000
2022-02-24,408.6655578613281,409.1044911824631,391.81516565348505,392.1777209660399,213942900
2022-02-25,417.6822509765625,417.7681216173159,408.24562372230656,409.91539856915745,121804500
2022-02-28,416.6136779785156,418.11171182520815,410.9555325661179,412.22454887589333,145615000
2022-03-01,410.2685546875,417.12894780919123,407.53009885465707,415.096588158927,137785900
2022-03-02,417.8158874511719,419.56198221957794,411.7856072882721,412.5489213591301,117726500
2022-03-03,415.73577880859375,420.88822128671865,413.9133352668643,420.2775758888947,105501700
2022-03-04,412.3581237792969,413.5030949310613,408.2647812992154,411.95736494911114,113978200
2022-03-07,400.2021484375,412.48214697413295,400.135350444872,411.7665290722913,137896600
2022-03-08,397.16796875,407.6255244106144,396.0897663620499,400.38347413232015,164772700
2022-03-09,407.8163146972656,409.82005055426384,403.4367368330275,405.6503884296839,116990800
2022-03-10,405.97479248046875,406.8812242969528,401.1658323171435,403.15046636629705,93972700
2022-03-11,400.81280517578125,409.1139549963545,400.2975521562007,408.4937586660891,95636300
2022-03-14,397.883544921875,405.08741999905317,396.7290228847727,401.59523033702686,95729200
2022-03-15,406.63323974609375,407.27250884703335,399.2385204820961,400.5266095751617,106219100
2022-03-16,415.64996337890625,415.70721048260174,405.3259752734907,410.1826611460115,144954800
2022-03-17,420.85009765625,420.85009765625,413.33133471750034,413.71299175062893,102676900
2022-03-18,425.4595947265625,425.78501249787223,418.4726201817354,419.2191737062759,106345500
2022-03-21,425.3351745605469,427.31639357395176,421.7842332897094,425.28730096720227,88349800
2022-03-22,430.3122253417969,431.2597662219111,426.74215185005954,426.74215185005954,74650400
2022-03-23,424.7704772949219,429.2593791208495,424.684339871641,427.7471401193155,79426100
2022-03-24,431.173583984375,431.18316454468254,425.68929738882593,426.81869356215094,64736900
2022-03-25,433.279296875,433.55687026463494,429.20195028908876,431.81490227441645,77101300
2022-03-28,436.3612060546875,436.3612060546875,430.76204021438434,432.6762829489136,68529800
