Price,Close,High,Low,Open,Volume
Ticker,KO,KO,KO,KO,KO
Date,,,,,
2021-09-30,47.22209548950195,47.99608119558628,47.186095355925545,47.85208066128064,17672000
2021-10-01,47.71708297729492,47.87908013730727,47.312090077264045,47.50108561955795,16277400
2021-10-04,47.69008255004883,48.17607057608504,47.15909264459103,47.7530810614454,18973400
2021-10-05,47.77107620239258,48.12206885346823,47.63607744436609,47.717076012549775,17173100
2021-10-06,48.33806610107422,48.39206629466452,47.258086261397104,47.49208366712713,21284500
2021-10-07,48.491058349609375,48.851049291853386,48.428059848887656,48.59005697450374,13774400
2021-10-08,48.70705795288086,48.95005366986435,48.50906411298265,48.599061000830815,13786800
2021-10-11,48.806060791015625,48.9500578838658,48.608063500911065,48.78806072526417,12378500
2021-10-12,48.806060791015625,49.34605246407492,48.79706247472065,48.977056265912246,19474400
2021-10-13,48.8150634765625,48.986058954738176,48.41007057229215,48.752061528643495,12143300
2021-10-14,49.148048400878906,49.3280456004266,48.878054318137885,48.950051138060346,13704000
2021-10-15,49.03105545043945,49.39104989171004,48.86005997907471,49.175052540315406,17867000
2021-10-18,48.54506301879883,48.95005589887996,48.47306619187405,48.91405576883689,15861800
2021-10-19,48.73405838012695,48.77905682277161,48.392064036337544,48.63505974641203,11068500
2021-10-20,49.166046142578125,49.28304139857285,48.69805481911662,48.761053321009435,12474800
2021-10-21,48.914058685302734,49.20205287649602,48.78806165580087,49.13905436174508,14388300
2021-10-22,49.004058837890625,49.07605566884681,48.66206444965446,48.95005863980232,12828600
2021-10-25,48.806060791015625,49.02205814687164,48.617065250367546,48.941059567570825,11855000
2021-10-26,49.02206039428711,49.121059043877985,48.8060630285287,48.8870616115429,12086700
2021-10-27,49.967037200927734,50.47102872148058,49.742041538153295,50.372030080554005,24019800
2021-10-28,50.435028076171875,50.49802658645214,50.05703358132896,50.17403228606145,15928000
2021-10-29,50.73201370239258,50.8220140143091,50.201023878148106,50.28202244229254,24463700
2021-11-01,50.55201721191406,50.75901621560877,50.30902494927593,50.750014467712006,11651100
2021-11-02,50.48902893066406,50.849023389874716,50.37203364960796,50.82202500704048,11498900
2021-11-03,50.6600227355957,50.69602286451915,50.20102967472491,50.39902695064261,10788300
2021-11-04,50.93901443481445,50.96601624770758,50.42602462094076,50.49802487777415,10820200
2021-11-05,51.1550178527832,51.443012048027285,50.93002217317616,51.1550178527832,12886700
2021-11-08,50.6960334777832,51.20002165557684,50.51603622864463,51.074024611128436,12828000
2021-11-09,50.84001541137695,50.86701378908026,50.48002102058178,50.76801515995354,10155800
2021-11-10,51.04701232910156,51.22700609607939,50.66001955040935,50.88501519229268,8813600
2021-11-11,51.06501770019531,51.1910147234405,50.912018862568004,51.146016277018845,7257700
2021-11-12,50.94801712036133,51.29001148028632,50.8940169267433,51.074014138975464,10162500
2021-11-15,50.95701217651367,51.011012366677505,50.64201965012727,50.87601360784845,10289200
2021-11-16,50.59702682495117,51.245012013043954,50.570025010291296,50.95701783318907,13756500
2021-11-17,50.31802749633789,50.44402451220314,50.08403352875402,50.435026196710425,13288700
2021-11-18,49.868038177490234,50.336029564450726,49.62504245157836,50.246032673295815,15380100
2021-11-19,49.61603546142578,49.94002970599816,49.40903990142915,49.895027835126974,15813700
2021-11-22,49.922035217285156,50.41702495367927,49.571042557535904,49.589039188100536,16905600
2021-11-23,50.29103088378906,50.49802647900684,49.94903651930863,50.09303360438018,13835900
2021-11-24,49.88603973388672,50.25503249171245,49.52604529218098,50.13803378318387,12598900
2021-11-26,48.35606384277344,49.27404649074473,48.22106851502422,49.13004941458224,14754300
2021-11-29,49.121055603027344,49.256050943153696,48.536065496328895,48.64406245506226,22712500
2021-11-30,47.57015609741211,48.64037150057124,47.56108454021726,48.613160288772036,30485200
2021-12-01,47.434104919433594,48.54059950354177,47.415965266931906,48.05083926535111,18719600
2021-12-02,48.132469177246094,48.37734931264997,47.62456925272859,47.70619596452988,17074200
2021-12-03,48.55874252319336,48.62222958145909,48.05084259728232,48.36828134839617,21064400
2021-12-06,49.80127716064453,50.10964434113522,49.10291609130428,49.25710141144214,26624100
2021-12-07,50.073368072509766,50.26382925030476,49.746861219269626,49.9010465487598,23832700
2021-12-08,49.88290023803711,50.200335492001614,49.30244522519643,49.991734687998544,18026300
2021-12-09,49.75592803955078,50.00080815616894,49.511047922932626,49.65616168169321,13846400
2021-12-10,51.04380798339844,51.080087285026444,49.946385057536006,50.1096384550774,23153600
2021-12-13,52.386112213134766,52.540297518715626,51.660543462772594,51.678683114004734,31362800
2021-12-14,52.42238998413086,52.75796487266024,52.05960734944046,52.05960734944046,24806600
2021-12-15,52.65821075439453,52.830532275091045,52.286356502523496,52.540304735083666,24923800
2021-12-16,53.19330978393555,53.40191057817324,52.51308844889691,52.585643592213025,24696900
2021-12-17,52.35890579223633,53.43818911949777,52.3316980445914,53.04819871737617,51874400
2021-12-20,52.18658447265625,52.40425337414363,51.696824254632425,51.878217312395115,20879500
2021-12-21,52.39518737792969,52.57658044296182,52.17751500793413,52.25007361786097,15864900
2021-12-22,52.76704025268555,52.77610834880164,52.14123782712915,52.340767079746996,12447400
2021-12-23,52.80332565307617,53.15704025878429,52.54937395530257,53.07541354517586,11027300
2021-12-27,53.19330978393555,53.2295856257013,52.60378324298821,52.60378324298821,9860000
2021-12-28,53.401912689208984,53.45632818390102,52.87587317528757,52.9665714327489,8979900
2021-12-29,53.46540069580078,53.60144289474883,53.2023809341358,53.46540069580078,9996000
2021-12-30,53.311214447021484,53.719347956252484,53.29307479552402,53.5651661082012,7703900
2021-12-31,53.70120620727539,53.828180303013475,53.23865722140316,53.28400461848324,10021300
2022-01-03,53.78284454345703,53.79191610070673,52.948441185324654,53.34750320967683,20187300
2022-01-04,54.68072509765625,54.90746553664824,54.04585117652177,54.17282526879176,26141600
2022-01-05,55.13421630859375,55.50607055984012,54.463062961088376,54.49934226847465,22507300
2022-01-06,54.843990325927734,55.43351351865617,54.816779114723,54.843990325927734,17902300
2022-01-07,54.71700668334961,55.07072122938351,54.47212658383737,54.67165582582963,12307900
2022-01-10,54.807701110839844,55.161415654498896,54.580960663901,54.91653555663079,20954300
2022-01-11,54.825843811035156,54.86212311491145,54.27259653616871,54.807704159097014,19369600
2022-01-12,54.907470703125,55.04351290345026,54.59003198279634,54.898399147232396,15753800
2022-01-13,55.23397445678711,55.3609485539638,54.77142200588955,54.907467658455815,14318000
2022-01-14,55.678382873535156,55.73280182561611,54.74421335141206,55.270249382389515,19729600
2022-01-18,55.23397445678711,55.496990746745404,54.82584095887299,55.379088204958286,21976700
2022-01-19,55.324668884277344,55.487922282357985,54.925606944405025,55.01630173898999,18654700
