Price,Close,High,Low,Open,Volume
Ticker,TSM,TSM,TSM,TSM,TSM
Date,,,,,
2021-09-30,104.8665542602539,106.46326558832124,104.8665542602539,105.59916315585798,6433400
2021-10-01,104.78202819824219,105.4770737176798,103.59858625817249,105.19529773240932,5315200
2021-10-04,102.39633178710938,104.65991225117276,101.92670999780427,104.25603722573597,8514500
2021-10-05,102.62174224853516,103.64551417835254,102.5841716503044,103.12893457586209,8039600
2021-10-06,102.6968994140625,102.86596356125722,101.0438357146704,101.8515858439495,7553600
2021-10-07,104.09637451171875,104.92290633656451,103.77702794734769,104.25604421097412,7821900
2021-10-08,103.3543701171875,104.32178991153502,102.85657213880364,104.23726142427446,5143400
2021-10-11,103.5610122680664,104.9229127654021,103.22288396312527,103.39194811559584,5318500
2021-10-12,102.5654067993164,104.28422445033318,101.96429141850079,103.75825028358467,9294600
2021-10-13,103.29803466796875,103.3637814463102,102.3306075497141,102.6781303300111,7845100
2021-10-14,105.72126007080078,107.76881145865454,104.40632472931135,107.20526671717904,16930500
2021-10-15,107.88153839111328,107.9660668895428,106.0969738214801,107.80639717082404,11558800
2021-10-18,108.33233642578125,108.34173086675142,106.52899071588776,106.52899071588776,6773800
2021-10-19,109.85393524169922,109.87272412737538,108.6047394810657,108.76441634587185,5406100
2021-10-20,108.5671615600586,109.91967460319452,108.52959812295798,109.7787866335579,8205800
2021-10-21,109.22464752197266,109.28099984924059,107.64671786572539,108.02241676785293,4640300
2021-10-22,107.28981018066406,110.03240004381155,107.28981018066406,109.17768484375725,6283000
2021-10-25,106.73564910888672,107.59036428037902,106.23785111487932,107.44947629799606,6667700
2021-10-26,107.24282836914062,108.2947837203723,106.81077719788286,107.95665547054281,4852300
2021-10-27,106.83898162841797,108.06938870618386,106.80141101673317,107.10196874435009,5394500
2021-10-28,108.96166229248047,108.97104956994434,106.64172923570642,106.75444105801884,5714300
2021-10-29,106.79199981689453,107.25223436342732,106.34116687913468,107.13952254605718,7118900
2021-11-01,107.1865005493164,107.39312815734414,106.4632788407051,106.67930805864205,4955700
2021-11-02,107.17709350585938,107.82517391762269,106.64172491183848,106.68868279483588,4479700
2021-11-03,107.08316802978516,107.16769651668837,105.88093733253821,106.54779944848424,6073000
2021-11-04,110.63349914550781,110.68985146570327,105.58037140195934,106.48204435438474,14682800
2021-11-05,110.64290618896484,112.26779371044746,109.18707564732303,110.99042175756263,8668100
2021-11-08,113.56394958496094,114.82253259671494,109.93846863685926,111.19705164861324,15776300
2021-11-09,114.38108825683594,115.78055926083215,112.86890543739015,113.88329027885568,10874100
2021-11-10,111.01859283447266,113.46063197513135,110.530189305857,112.333535333475,9046100
2021-11-11,111.00920867919922,113.15068304294469,110.64290423097225,112.01419909256609,6994000
2021-11-12,111.47882843017578,111.6009275220292,110.14509703320213,111.19705247560918,6947200
2021-11-15,110.94344329833984,112.3710902460418,110.37050419782454,112.07053261674355,5157000
2021-11-16,110.90589904785156,111.18766786146526,110.04179655405889,110.53959457405118,5555100
2021-11-17,111.82635498046875,112.28658956256655,110.37053151437136,110.83075893060825,6391400
2021-11-18,115.89326477050781,116.05293445931189,112.5213837577001,112.68105344650417,13229700
2021-11-19,116.7104263305664,117.21761879786571,114.60651524417054,114.61590968778559,9071800
2021-11-22,117.17064666748047,120.30771705447575,115.72421057015902,115.99659209165401,16076100
2021-11-23,113.98661804199219,115.71482304125875,112.25840587686474,115.26399007008526,10984000
2021-11-24,113.37609100341797,113.52637341493136,111.206440639677,112.70922892551187,6992600
2021-11-26,109.97602844238281,111.8075577412146,109.44065988306335,110.36112175364659,6766900
2021-11-29,112.03297424316406,112.59651896386382,110.73682066896863,111.1688718603671,7634000
2021-11-30,110.03240203857422,112.86891488925157,108.72685385519341,110.9246806965588,10561800
2021-12-01,113.30095672607422,116.00598297185054,111.97662693146307,111.97662693146307,12924400
2021-12-02,114.30596160888672,115.90268028480351,112.72803182086864,113.0379839784471,8425500
2021-12-03,112.0799560546875,114.44684710202628,110.81197845197526,113.64849136445642,7809000
2021-12-06,111.90149688720703,112.23962520166921,109.49703524290786,111.66668595582279,5681200
2021-12-07,114.8882827758789,115.13248813088303,112.95344315341484,113.21643022840681,7459200
2021-12-08,114.39988708496094,114.79436772452888,112.81256291725934,114.2402102077313,5795700
2021-12-09,112.23961639404297,114.67225401267744,112.23022195108373,113.81754601575682,6103900
2021-12-10,111.89208984375,113.45123769218469,111.05616359542158,112.70923437266146,5973900
2021-12-13,109.34674072265625,111.79816714865507,109.3185645605418,111.63849745276644,5854300
2021-12-14,109.22464752197266,109.87272794899616,108.24783324278525,108.42629183361446,6267300
2021-12-15,113.08495330810547,113.18827069787142,109.40311938547252,109.69428266616123,6700700
2021-12-16,109.94054412841797,113.88282352458393,109.5349983820838,113.4961371916942,9116100
2021-12-17,109.70475769042969,110.80821682006467,109.33693798055137,109.67646497359333,11725600
