Price,Close,High,Low,Open,Volume
Ticker,PG,PG,PG,PG,PG
Date,,,,,
2021-09-30,128.2230224609375,130.91956030679202,127.97537751718531,130.82783581053027,6934900
2021-10-01,128.021240234375,128.61740747668114,126.86558715128592,128.3422479820809,5587200
2021-10-04,127.29666137695312,128.77333629897063,126.2052181695438,127.84698040194125,5816000
2021-10-05,127.79196166992188,128.8834189611067,127.23247574734793,127.30585255631446,6902700
2021-10-06,129.49790954589844,129.5621054946286,127.14072723660502,127.48009666341088,5332900
2021-10-07,130.5343475341797,131.18554389852736,130.01154307712895,130.01154307712895,5334600
2021-10-08,129.99319458007812,130.8094922398701,129.36033192340463,130.50681818688741,6131800
2021-10-11,130.5343475341797,130.94707979252865,130.02989077611153,130.58019578884557,5995600
2021-10-12,130.3417510986328,131.19473029326807,129.96570018703852,130.791178821894,6734800
2021-10-13,130.6444549560547,130.9379482743767,129.35121459685084,130.60775954426506,5689800
2021-10-14,132.12107849121094,132.3595425933784,130.98375909085664,131.00210678954443,6777800
2021-10-15,132.46043395996094,132.87316621173045,131.7817090603622,132.55215845821795,6923700
2021-10-18,130.5526885986328,131.80006629109602,130.33257217920635,131.66249352895446,9119000
2021-10-19,129.01181030273438,129.15856390408777,127.3058381737838,127.56264997855538,9555300
2021-10-20,129.51629638671875,130.204188304229,128.26891848315893,128.54406405400553,7352700
2021-10-21,128.58416748046875,130.27303031576267,128.4457277898652,129.99616501650965,6545500
2021-10-22,129.9684600830078,130.13457078806604,128.5749242011955,128.6395181147342,5265000
2021-10-25,129.98695373535156,130.0515476648979,128.3257758633366,129.58088646864172,5382100
2021-10-26,131.83270263671875,132.13723900211505,130.34687328676685,130.69755621969315,6234900
2021-10-27,130.89137268066406,132.59868310854773,130.76217073432716,132.10033676752138,9643500
2021-10-28,131.67578125,131.86036749174605,130.78060557090672,130.9467162901344,4538500
2021-10-29,131.96189880371094,132.41409853263877,131.06670894422092,131.19591087847954,6239500
2021-11-01,131.63888549804688,132.70942384568522,131.50045988497058,132.3033566047221,5038900
2021-11-02,132.94935607910156,133.42925497090837,131.30663988071447,131.7127070905546,9954300
2021-11-03,133.86302185058594,133.9183920975907,132.45102422414462,133.013978538618,7620100
2021-11-04,134.1121826171875,134.17677653535128,131.36200537071926,131.8234428048572,6402500
2021-11-05,134.7766571044922,135.0812075404866,133.63230113137297,134.22294056064717,6062700
2021-11-08,133.77072143554688,134.8320360791984,132.91245448978452,134.2783054753842,5854400
2021-11-09,134.17678833007812,134.58285556092707,133.4292618741763,133.84455278501574,4873100
2021-11-10,135.4965057373047,135.94870544641248,134.36135941969198,134.4997991101578,7334900
2021-11-11,135.10890197753906,135.63494751650816,134.93356754650512,135.5334306975118,4096300
2021-11-12,135.2565460205078,135.73644492184926,134.72127687707962,135.4226708287218,5687400
2021-11-15,136.03179931640625,136.35481127030354,135.17353213678584,135.69033999745508,5510200
2021-11-16,135.8379669189453,137.1299862235382,135.67184210438094,136.02253909360797,7603900
2021-11-17,135.75489807128906,136.3824462192133,135.12733584141193,135.63491983279354,4900200
2021-11-18,135.77334594726562,136.65931201577837,135.21039171503273,135.69951426806014,5509300
2021-11-19,135.4965057373047,136.79774870317743,135.46880653364826,136.53934484598608,6274300
2021-11-22,136.4009246826172,137.45300159516782,135.50573482662753,135.63493676038095,6625400
2021-11-23,137.91444396972656,137.96981421730297,136.2809512564472,136.42861463795433,7912800
2021-11-24,137.19459533691406,137.39762895526778,136.290167734446,137.2961121460909,5665200
2021-11-26,136.0963897705078,138.17285870960654,135.9487263773913,137.12078167707477,6299800
2021-11-29,137.52682495117188,138.1174643385397,135.46880373413308,136.39167865701742,7113300
2021-11-30,133.4292755126953,137.0838527999813,133.00474679651785,136.41015796100407,11696400
2021-12-01,135.10890197753906,136.46552943051063,133.6784569125299,133.6784569125299,8313500
2021-12-02,135.902587890625,137.01004932291724,135.60727516878228,135.6718691058903,9468800
2021-12-03,138.3204803466797,138.43122081710874,136.27169715203033,136.60393264526948,11200800
2021-12-06,140.4154052734375,140.63690031085045,138.6065784214002,138.6065784214002,11935100
2021-12-07,140.0462646484375,140.81225249746927,139.60328864389678,140.2308368101667,7913400
2021-12-08,140.6737823486328,140.8860536665049,138.6896073963435,139.97240265318013,8329300
2021-12-09,141.4951934814453,142.29809017824786,139.90784744775343,140.56308077352554,8334300
2021-12-10,143.47015380859375,143.7839279291707,141.59670460172572,141.98432449415012,7172300
2021-12-13,145.5097198486328,146.11882081322915,142.9625895629894,143.32251029989507,8944000
2021-12-14,146.04495239257812,146.39564935952473,144.5775846865964,145.72194054597432,8677500
2021-12-15,146.60794067382812,147.3277821337391,145.48203191202754,145.48203191202754,9152600
2021-12-16,148.6843719482422,148.87818186840832,146.2018362768096,146.48792523547377,10852900
