Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2021-09-30,337.7979736328125,341.19195097053165,336.56376968103655,338.8529988601151,16547100
2021-10-01,341.4010009765625,343.4015517117851,337.05150485459825,340.00754386818494,14905300
2021-10-04,324.69970703125,334.3641501375341,321.18626703229666,333.9560697510419,42885000
2021-10-05,331.39813232421875,333.6077198938345,324.6300421264469,327.0386733051586,35377900
2021-10-06,332.074951171875,332.8114702048413,324.27170089939403,328.1932212833495,26443000
2021-10-07,327.6756591796875,337.25052774673,327.4367947183731,335.4191626696661,28307500
2021-10-08,328.5017395019531,331.83603089128457,327.16802902110487,329.95491258320624,15946100
2021-10-11,323.9233703613281,328.90984847654573,323.7840125026073,326.09313698727885,14708200
2021-10-12,322.2512512207031,322.8584056320613,315.8812783667341,321.5147321268708,31658700
2021-10-13,323.01763916015625,325.4660911576039,321.1464531033789,325.43623309816275,14761500
2021-10-14,326.9888610839844,328.96951625314495,325.5655765189536,326.81964519103576,14302200
2021-10-15,323.23663330078125,327.52641362619704,320.99718754681777,327.13822844911846,21596400
2021-10-18,333.7669677734375,334.31440603232664,325.963747657648,327.4069580794899,21585000
2021-10-19,338.3951416015625,340.85355636918456,335.69786236240606,338.05674014208074,18786300
2021-10-20,339.18145751953125,342.3664590112534,337.85770968902955,341.83894636646966,13639500
2021-10-21,340.2763366699219,340.7043123643761,336.2154578555596,338.68383576967057,16354400
2021-10-22,323.0872497558594,328.08372052774797,319.6036681497027,324.81910812324077,35224500
2021-10-25,327.14813232421875,328.01404633317867,318.2202089785061,318.79747485967215,38409000
2021-10-26,314.3285827636719,328.6610285642443,308.14772139721987,326.7201939307644,65654000
2021-10-27,310.7554016113281,317.75242321611404,310.596148513885,312.71616171036374,29971800
2021-10-28,315.4333801269531,323.9930142716743,306.6646788227235,311.5217921951883,50806800
2021-10-29,322.0521545410156,324.4707482272039,318.1007764227811,318.68800511359916,37059400
2021-11-01,328.4320983886719,331.88582208217764,324.47075734882367,324.51057821652677,31518900
2021-11-02,326.5409851074219,333.2195308118883,322.2810635186287,329.8255232508698,28353000
2021-11-03,330.06439208984375,330.5919046870114,321.68390664997906,325.9537607315269,20786500
2021-11-04,334.2745361328125,335.687857913318,331.0895351601015,332.4431712045508,22495300
2021-11-05,339.5297546386719,345.1632070677836,338.0467539895054,338.71359399138566,26872800
2021-11-08,337.0315246582031,343.17259447893605,336.75283935653863,342.80433501328156,18342500
2021-11-09,333.79681396484375,339.70895255432004,332.9010418337403,338.4051000400022,17556700
2021-11-10,326.10308837890625,331.62704173879837,323.98307513420957,330.93031321844114,21872600
2021-11-11,326.2026062011719,330.9004665335805,325.4660871610513,328.2728662117516,12376600
2021-11-12,339.29095458984375,340.2563753168981,328.2330540126251,328.63117160227716,25414300
2021-11-15,345.9296569824219,351.9910862579114,341.59012352716536,342.72476020032593,25076600
2021-11-16,341.3511962890625,345.02388925345036,339.2710039402352,342.2171103356474,18181100
2021-11-17,339.1715087890625,345.6708767198341,338.5046686275849,342.6252329651036,13602800
2021-11-18,337.10125732421875,340.85356187246754,333.72714473719753,338.126424530338,17487200
2021-11-19,343.6802062988281,350.4483261320839,338.305543449234,340.594772512091,26488500
2021-11-22,339.4103698730469,352.1702095994419,338.9127153172373,347.4126332608795,27116800
2021-11-23,335.66802978515625,339.7985569159297,331.93562026197066,337.340141961681,17225000
2021-11-24,339.4601135253906,340.1767372803542,331.24881358804356,334.42385199377156,13566200
2021-11-26,331.557373046875,336.16565918592676,330.3430946913893,334.2247942296062,14750700
2021-11-29,336.4443359375,339.07196655746384,333.7370939537903,335.3096993511872,16650900
2021-11-30,322.9379577636719,334.2347212729011,321.91279068284473,333.4285233925623,25390000
2021-12-01,309.1430358886719,328.94968240005323,308.83449247431724,328.7406759781026,30329600
2021-12-02,308.9339904785156,313.1242330724047,305.75895218040523,309.93923196398356,24396200
2021-12-03,305.4006042480469,312.27819295535653,298.09503996853954,312.25829771051696,27471000
2021-12-06,316.3788757324219,318.59842579868507,304.90296385956543,306.68457552374605,21758300
2021-12-07,321.2956848144531,325.00819819161455,319.49417801633945,320.0615114166963,18794000
2021-12-08,329.0093688964844,331.18909822383927,321.5545135653709,323.4754528106619,19937700
2021-12-09,328.27288818359375,334.5532868161569,326.4614181466979,327.9942028221041,16879200
2021-12-10,328.20318603515625,333.4584170332668,324.8390363115673,331.0000022640614,14528000
2021-12-13,332.9209289550781,339.48997504686696,328.0439204719581,329.3975566337777,22948700
2021-12-14,332.1744079589844,334.1252354216941,326.11297993955355,326.5110974551039,20461000
2021-12-15,340.05731201171875,340.50518288372535,322.4602543483379,330.93031416613354,24681300
2021-12-16,333.32904052734375,342.844193921568,332.17447822592237,337.38991901847066,22635000
2021-12-17,332.2242431640625,335.528646392657,329.1984949025982,331.23886647028985,40012600
2021-12-20,323.9233703613281,328.3524777905111,321.01705432035544,328.23304555413574,17901800
2021-12-21,332.63232421875,334.4238685074129,322.2313316347468,324.87885757202804,16116800
2021-12-22,328.89990234375,332.9408548364397,326.72017299739485,332.23416350993966,16764600
2021-12-23,333.66741943359375,335.09073455875176,326.81968783291677,328.5515463551032,13987700
2021-12-27,344.55609130859375,346.23816609001614,336.4244331043662,337.2604890897512,17795000
2021-12-28,344.59588623046875,351.05543197755543,343.58068197631724,345.0039665689939,16637600
2021-12-29,341.3313293457031,348.04966624627264,340.0374395738821,345.2827079673855,10747000
2021-12-30,342.7445983886719,345.6011607809274,341.6099619044068,342.3863017224052,10593300
2021-12-31,334.772216796875,341.8289545642199,334.6925750604025,341.4109113837961,12870500
2022-01-03,336.95196533203125,339.4800286823342,335.608291915867,336.71307048341737,14537900
2022-01-04,334.9513854980469,341.48061106214226,330.31324123539184,338.3553561401792,15998000
2022-01-05,322.64935302734375,334.18498144796365,322.3208840261547,331.4578139547363,20564500
2022-01-06,330.90045166015625,337.5789975257316,321.2061508403366,321.30568782425235,27962800
2022-01-07,330.233642578125,335.41919492057417,327.3372892085088,331.17916807802305,14722000
2022-01-10,326.5310363769531,326.79975887665285,313.9503158269784,323.7839737712289,24942400
2022-01-11,332.80145263671875,333.06024268655386,323.75409782053015,325.247061262959,16226800
2022-01-12,331.69671630859375,334.7921129918219,328.4818570203185,333.607692747427,14104900
2022-01-13,324.9485168457031,334.0555887819827,324.2318930987002,333.4086439598992,14797100
2022-01-14,330.3431091308594,331.16923275584577,319.7032516194067,320.2805479506256,16868500
2022-01-18,316.6575927734375,322.6891636548802,316.15000577312634,321.77349626744797,22645600
2022-01-19,318.0908203125,325.5656011075061,317.8320302358874,318.08085750203884,20814700
2022-01-20,315.0750427246094,326.2822327844562,314.49777681784406,322.3806077915642,16925000
2022-01-21,301.74786376953125,316.81682727729714,301.61846873067253,313.33324553630445,28710700
2022-01-24,307.2618713378906,308.07803210989107,287.654299808725,296.4428660138379,38878100
2022-01-25,298.7420349121094,304.7935315459782,296.1840831100483,298.54299130702105,25108500
2022-01-26,293.2479553222656,306.0675427160474,289.4856877501276,305.56988811457717,28348800
2022-01-27,293.25787353515625,300.294685445216,292.87965123565107,296.35327010582546,21629900
2022-01-28,300.294677734375,300.4837888792717,291.6554026784193,294.2332494108696,21871600
2022-01-31,311.79052734375,312.3180399330912,297.91591655116565,299.26952229950456,21579500
2022-02-01,317.5035705566406,318.1604781406537,310.6558397862955,313.0843961728579,18023800
2022-02-02,321.48486328125,326.4614091524768,315.3836131832179,326.2822607909747,58458300
2022-02-03,236.6446990966797,246.8366703057322,234.64413316361438,243.50237856341093,188119900
2022-02-04,235.9778289794922,241.4719394198013,229.0305757696883,233.86777856434068,89342200
2022-02-07,223.85498046875,237.1821691355087,222.95919313784003,236.58497758156872,88613800
2022-02-08,219.1471405029297,224.7109296642567,215.13604622510545,219.8140109347167,94729700
