Price,Close,High,Low,Open,Volume
Ticker,BX,BX,BX,BX,BX
Date,,,,,
2021-09-30,102.9897232055664,105.77825505582676,102.51169534909165,105.59235383299668,4649600
2021-10-01,102.4674301147461,103.45005568682838,100.58185478248514,103.27300883311634,4267800
2021-10-04,98.2182388305664,101.46710332741773,96.32380911509911,99.94447605990466,7681600
2021-10-05,101.63529968261719,102.06907597564812,98.76709864736155,99.59037938711792,3422400
2021-10-06,100.80316925048828,101.20152805826676,98.55463903174301,100.18349173917156,2714800
2021-10-07,102.0513687133789,103.42350555079018,101.76808967806944,101.99825600485369,3610100
2021-10-08,103.06939697265625,103.85726693878748,102.21070556478406,102.21955993347778,1935900
2021-10-11,101.39627838134766,103.75988825957464,101.32545694021094,102.53824879253588,1401600
2021-10-12,102.63563537597656,103.83957296279603,101.45825414338174,102.64448299144814,2365400
2021-10-13,105.07006072998047,105.21169686215768,102.75956349353206,103.83071249238328,2117600
2021-10-14,108.02678680419922,108.46941069949064,106.30940392921902,106.53957024586386,3233800
2021-10-15,108.91202545166016,111.85104759950924,107.48677608815855,109.60251758972349,2860000
2021-10-18,109.60252380371094,110.31072471843781,108.4959640956405,109.23957573149416,2621900
2021-10-19,112.24056243896484,113.00187604024815,110.24875501200597,110.58514672382013,2182500
2021-10-20,113.92254638671875,114.17041470063224,111.94844073707067,113.09041125809064,2913700
2021-10-21,117.31303405761719,119.28713273177107,115.96745371326166,117.04745703457473,4251300
2021-10-22,121.836669921875,122.02256441211027,118.05665769596692,118.61436818229403,3346900
2021-10-25,123.55402374267578,124.94385556003252,122.4740205050268,123.63369279107428,2793400
2021-10-26,125.8468246459961,126.61698587373353,124.02321642392748,124.37731012436085,2842400
2021-10-27,120.82746124267578,126.33370291735682,120.65926202147949,125.26254727636383,3799500
2021-10-28,123.37698364257812,124.14715842686708,121.82779996647218,121.83666108961955,2985700
2021-10-29,123.50188446044922,123.64464384531038,121.2713201255597,122.28845691769796,4100900
2021-11-01,122.74349975585938,124.8313046888902,120.36124508502198,124.55471689190118,2780600
2021-11-02,128.41802978515625,128.45372643474207,122.73455681692667,123.00222723168905,3689000
2021-11-03,128.92660522460938,130.10434960649962,126.5622127198366,128.45372672365482,2827700
2021-11-04,128.9534149169922,129.04264295732847,126.26781972003518,128.9266492277488,4413700
2021-11-05,127.18681335449219,129.12294205448967,125.21498799208415,128.89096820597192,3623800
2021-11-08,126.73174285888672,128.47159400838197,126.64252845012086,128.39128334192236,3836700
2021-11-09,130.61289978027344,130.97871552897152,126.1874549921807,126.6960300985583,3526000
2021-11-10,124.4298095703125,129.33705121444092,123.55541852961927,128.72141326625564,3465500
2021-11-11,126.08935546875,127.33846613191967,125.41125515364203,125.919830389973,2099200
2021-11-12,127.58827209472656,127.7221005008608,125.88411778043891,126.11610517011617,2746800
2021-11-15,127.40982818603516,128.99798878683967,127.07969543097396,128.03438343113527,2226500
2021-11-16,128.67681884765625,129.34598826465032,126.36595706173219,126.82990472189503,2529800
2021-11-17,129.444091796875,130.67536748254074,128.5161695480514,129.20318707266165,2578100
2021-11-18,131.0233612060547,132.45091428512788,129.7653195891399,130.12220445533694,3009300
2021-11-19,130.6575164794922,133.6375466576124,129.69391121667906,133.5394012989662,2867400
2021-11-22,128.8284912109375,133.5572909855587,128.73034582189547,131.2018152628364,4546200
2021-11-23,129.8367156982422,130.8984666886819,127.4901572442212,128.06118127089212,2801900
2021-11-24,132.25462341308594,132.46876250119485,127.36522995602095,128.373449442892,2751700
2021-11-26,128.31100463867188,129.45305270275685,127.74889796449573,128.7303519012657,2670600
2021-11-29,132.83457946777344,133.39667245562688,130.34526189911867,130.4434072802177,3354100
2021-11-30,126.20533752441406,132.54014619215454,126.20533752441406,132.18324770121563,14190800
2021-12-01,122.81486511230469,130.30063837072478,122.34198656907728,128.48050388924548,4724700
2021-12-02,126.01798248291016,126.95480872303665,121.04827802161252,122.42231343856024,3218500
2021-12-03,120.67353057861328,127.95409583880664,118.66602267619642,127.24031252842379,4434800
2021-12-06,120.2006607055664,120.85198172670184,116.15887892607502,120.45048284009192,4793800
2021-12-07,124.31379699707031,126.23207663017175,122.85946488307314,122.99330689435062,3033600
